Episode, Reward, Timesteps, Time taken (s)
Episode: 369, Reward: -14.81, Timesteps: 1282, Time taken: 1087.1 s
Episode: 370, Reward: 11.53, Timesteps: 978, Time taken: 1089.71 s
Episode: 371, Reward: -152.11, Timesteps: 2757, Time taken: 1093.02 s
Episode: 372, Reward: -493.01, Timesteps: 5409, Time taken: 1096.85 s
Episode: 373, Reward: 54.51, Timesteps: 490, Time taken: 1099.04 s
Episode: 374, Reward: 71.04, Timesteps: 330, Time taken: 1101.33 s
Episode: 375, Reward: 70.63, Timesteps: 334, Time taken: 1103.65 s
Episode: 376, Reward: -476.11, Timesteps: 5322, Time taken: 1107.65 s
Episode: 377, Reward: -5.37, Timesteps: 1156, Time taken: 1110.36 s
Episode: 378, Reward: -411.43, Timesteps: 4656, Time taken: 1114.11 s
Episode: 379, Reward: -187.35, Timesteps: 3200, Time taken: 1117.31 s
Episode: 380, Reward: 80.54, Timesteps: 221, Time taken: 1119.69 s
Episode: 381, Reward: 78.62, Timesteps: 245, Time taken: 1121.79 s
Episode: 382, Reward: -446.78, Timesteps: 5053, Time taken: 1125.6 s
Episode: 383, Reward: 37.45, Timesteps: 693, Time taken: 1128.03 s
Episode: 384, Reward: -53.92, Timesteps: 1700, Time taken: 1130.62 s
Episode: 385, Reward: -336.39, Timesteps: 4782, Time taken: 1134.42 s
Episode: 386, Reward: -76.08, Timesteps: 1986, Time taken: 1137.34 s
Episode: 387, Reward: -285.78, Timesteps: 4431, Time taken: 1140.97 s
Episode: 388, Reward: -43.33, Timesteps: 1624, Time taken: 1143.5 s
Episode: 389, Reward: -4.79, Timesteps: 1168, Time taken: 1145.86 s
Episode: 390, Reward: -21.91, Timesteps: 1393, Time taken: 1148.54 s
Episode: 391, Reward: 65.38, Timesteps: 396, Time taken: 1150.74 s
Episode: 392, Reward: -365.72, Timesteps: 5325, Time taken: 1154.82 s
Episode: 393, Reward: -78.95, Timesteps: 2051, Time taken: 1157.7 s
Episode: 394, Reward: 56.57, Timesteps: 500, Time taken: 1160.0 s
Episode: 395, Reward: -249.72, Timesteps: 3832, Time taken: 1163.35 s
Episode: 396, Reward: -3.69, Timesteps: 1198, Time taken: 1165.7 s
Episode: 397, Reward: -72.89, Timesteps: 2007, Time taken: 1168.53 s
Episode: 398, Reward: -23.71, Timesteps: 1361, Time taken: 1171.06 s
Episode: 399, Reward: -112.28, Timesteps: 2344, Time taken: 1174.16 s
Episode: 400, Reward: -344.6, Timesteps: 4963, Time taken: 1178.22 s
Episode: 401, Reward: -470.95, Timesteps: 5349, Time taken: 1182.28 s
Episode: 402, Reward: -130.44, Timesteps: 2614, Time taken: 1185.26 s
Episode: 403, Reward: -274.86, Timesteps: 4091, Time taken: 1189.25 s
Episode: 404, Reward: -440.23, Timesteps: 4908, Time taken: 1193.11 s
Episode: 405, Reward: -38.58, Timesteps: 1499, Time taken: 1195.73 s
Episode: 406, Reward: 7.39, Timesteps: 1038, Time taken: 1198.24 s
Episode: 407, Reward: -429.0, Timesteps: 4793, Time taken: 1202.24 s
Episode: 408, Reward: 8.37, Timesteps: 995, Time taken: 1204.59 s
Episode: 409, Reward: 47.53, Timesteps: 621, Time taken: 1206.73 s
Episode: 410, Reward: -78.88, Timesteps: 1919, Time taken: 1209.38 s
Episode: 411, Reward: -65.97, Timesteps: 1819, Time taken: 1212.2 s
Episode: 412, Reward: -169.23, Timesteps: 2986, Time taken: 1215.15 s
Episode: 413, Reward: -84.75, Timesteps: 2022, Time taken: 1218.3 s
Episode: 414, Reward: 51.86, Timesteps: 571, Time taken: 1220.63 s
Episode: 415, Reward: -24.08, Timesteps: 1394, Time taken: 1223.22 s
Episode: 416, Reward: 34.07, Timesteps: 699, Time taken: 1225.64 s
Episode: 417, Reward: -27.53, Timesteps: 1465, Time taken: 1228.25 s
Episode: 418, Reward: -5.66, Timesteps: 1153, Time taken: 1230.99 s
Episode: 419, Reward: 71.14, Timesteps: 320, Time taken: 1233.35 s
Episode: 420, Reward: 37.21, Timesteps: 687, Time taken: 1235.64 s
Episode: 421, Reward: -426.98, Timesteps: 4600, Time taken: 1239.17 s
Episode: 422, Reward: -6.35, Timesteps: 1180, Time taken: 1241.71 s
Episode: 423, Reward: 64.72, Timesteps: 412, Time taken: 1244.12 s
Episode: 424, Reward: 90.38, Timesteps: 121, Time taken: 1246.37 s
Episode: 425, Reward: -135.24, Timesteps: 2549, Time taken: 1249.3 s
Episode: 426, Reward: -40.37, Timesteps: 1609, Time taken: 1252.07 s
Episode: 427, Reward: -316.54, Timesteps: 4477, Time taken: 1255.91 s
Episode: 428, Reward: 43.45, Timesteps: 618, Time taken: 1258.54 s
Episode: 429, Reward: 51.89, Timesteps: 548, Time taken: 1260.72 s
Episode: 430, Reward: 83.1, Timesteps: 210, Time taken: 1263.01 s
Episode: 431, Reward: -0.84, Timesteps: 1109, Time taken: 1265.91 s
Episode: 432, Reward: 8.89, Timesteps: 971, Time taken: 1268.11 s
Episode: 433, Reward: -79.35, Timesteps: 2041, Time taken: 1270.82 s
Episode: 434, Reward: 94.04, Timesteps: 69, Time taken: 1272.67 s
Episode: 435, Reward: 82.53, Timesteps: 215, Time taken: 1274.67 s
Episode: 436, Reward: 93.31, Timesteps: 70, Time taken: 1276.82 s
Episode: 437, Reward: 50.23, Timesteps: 572, Time taken: 1279.35 s
Episode: 438, Reward: -32.67, Timesteps: 1571, Time taken: 1281.97 s
Episode: 439, Reward: -98.1, Timesteps: 2143, Time taken: 1284.75 s
Episode: 440, Reward: 40.59, Timesteps: 709, Time taken: 1287.02 s
Episode: 441, Reward: 13.94, Timesteps: 922, Time taken: 1289.41 s
Episode: 442, Reward: -398.93, Timesteps: 5521, Time taken: 1293.18 s
Episode: 443, Reward: 45.29, Timesteps: 618, Time taken: 1295.49 s
Episode: 444, Reward: 35.63, Timesteps: 713, Time taken: 1297.82 s
Episode: 445, Reward: -16.83, Timesteps: 1313, Time taken: 1300.37 s
Episode: 446, Reward: 12.59, Timesteps: 1015, Time taken: 1302.91 s
Episode: 447, Reward: 76.26, Timesteps: 271, Time taken: 1305.07 s
Episode: 448, Reward: -170.38, Timesteps: 2955, Time taken: 1308.02 s
Episode: 449, Reward: 23.75, Timesteps: 830, Time taken: 1310.68 s
Episode: 450, Reward: 6.2, Timesteps: 1033, Time taken: 1313.22 s
Episode: 451, Reward: 21.78, Timesteps: 904, Time taken: 1315.6 s
Episode: 452, Reward: 46.06, Timesteps: 574, Time taken: 1317.82 s
Episode: 453, Reward: 41.35, Timesteps: 722, Time taken: 1319.95 s
Episode: 454, Reward: 53.81, Timesteps: 495, Time taken: 1322.24 s
Episode: 455, Reward: -24.13, Timesteps: 1402, Time taken: 1324.78 s
Episode: 456, Reward: 67.24, Timesteps: 341, Time taken: 1326.76 s
Episode: 457, Reward: 59.22, Timesteps: 424, Time taken: 1328.95 s
Episode: 458, Reward: 76.71, Timesteps: 273, Time taken: 1331.04 s
Episode: 459, Reward: 25.28, Timesteps: 838, Time taken: 1333.43 s
Episode: 460, Reward: -49.57, Timesteps: 1711, Time taken: 1336.09 s
Episode: 461, Reward: -113.87, Timesteps: 2279, Time taken: 1339.09 s
Episode: 462, Reward: -139.0, Timesteps: 2721, Time taken: 1342.01 s
Episode: 463, Reward: -160.12, Timesteps: 2884, Time taken: 1345.5 s
Episode: 464, Reward: 87.77, Timesteps: 146, Time taken: 1347.59 s
Episode: 465, Reward: -286.65, Timesteps: 4302, Time taken: 1351.09 s
Episode: 466, Reward: -118.13, Timesteps: 2426, Time taken: 1354.2 s
Episode: 467, Reward: -343.6, Timesteps: 4895, Time taken: 1358.01 s
Episode: 468, Reward: 33.81, Timesteps: 707, Time taken: 1360.3 s
Episode: 469, Reward: -2.23, Timesteps: 1138, Time taken: 1362.65 s
Episode: 470, Reward: -239.9, Timesteps: 3867, Time taken: 1366.09 s
Episode: 471, Reward: -329.82, Timesteps: 5009, Time taken: 1370.22 s
Episode: 472, Reward: -60.23, Timesteps: 1735, Time taken: 1372.89 s
Episode: 473, Reward: -122.34, Timesteps: 2448, Time taken: 1375.82 s
Episode: 474, Reward: -125.03, Timesteps: 2585, Time taken: 1378.97 s
Episode: 475, Reward: 89.57, Timesteps: 120, Time taken: 1381.08 s
Episode: 476, Reward: -237.43, Timesteps: 3765, Time taken: 1384.53 s
Episode: 477, Reward: -130.13, Timesteps: 2531, Time taken: 1387.39 s
Episode: 478, Reward: -107.3, Timesteps: 2397, Time taken: 1390.23 s
Episode: 479, Reward: -7.63, Timesteps: 1209, Time taken: 1392.66 s
Episode: 480, Reward: -160.12, Timesteps: 2817, Time taken: 1395.62 s
Episode: 481, Reward: -249.1, Timesteps: 3910, Time taken: 1399.27 s
Episode: 482, Reward: 14.6, Timesteps: 975, Time taken: 1401.75 s
Episode: 483, Reward: -119.16, Timesteps: 2397, Time taken: 1404.76 s
Episode: 484, Reward: -76.03, Timesteps: 1951, Time taken: 1407.7 s
Episode: 485, Reward: -35.31, Timesteps: 1522, Time taken: 1410.52 s
Episode: 486, Reward: 52.48, Timesteps: 533, Time taken: 1413.26 s
Episode: 487, Reward: 35.73, Timesteps: 726, Time taken: 1415.66 s
Episode: 488, Reward: 49.71, Timesteps: 596, Time taken: 1418.02 s
Episode: 489, Reward: 67.74, Timesteps: 361, Time taken: 1420.11 s
Episode: 490, Reward: 31.32, Timesteps: 808, Time taken: 1422.57 s
Episode: 491, Reward: -537.77, Timesteps: 5857, Time taken: 1427.1 s
Episode: 492, Reward: -414.56, Timesteps: 5676, Time taken: 1431.55 s
Episode: 493, Reward: 89.11, Timesteps: 132, Time taken: 1433.6 s
Episode: 494, Reward: -609.85, Timesteps: 6864, Time taken: 1438.51 s
Episode: 495, Reward: 71.65, Timesteps: 331, Time taken: 1440.73 s
Episode: 496, Reward: -43.26, Timesteps: 1606, Time taken: 1443.16 s
Episode: 497, Reward: -34.42, Timesteps: 1488, Time taken: 1445.78 s
Episode: 498, Reward: 63.18, Timesteps: 396, Time taken: 1447.94 s
Episode: 499, Reward: -129.32, Timesteps: 2605, Time taken: 1451.14 s
Episode: 500, Reward: -80.91, Timesteps: 2056, Time taken: 1453.8 s
Episode: 501, Reward: 14.43, Timesteps: 964, Time taken: 1456.43 s
Episode: 502, Reward: -325.85, Timesteps: 4721, Time taken: 1460.15 s
Episode: 503, Reward: -82.71, Timesteps: 2138, Time taken: 1463.17 s
Episode: 504, Reward: 0.36, Timesteps: 1098, Time taken: 1465.69 s
Episode: 505, Reward: 23.22, Timesteps: 827, Time taken: 1468.05 s
Episode: 506, Reward: -280.66, Timesteps: 4294, Time taken: 1471.74 s
Episode: 507, Reward: 39.85, Timesteps: 654, Time taken: 1474.02 s
Episode: 508, Reward: -11.03, Timesteps: 1291, Time taken: 1476.45 s
Episode: 509, Reward: -403.53, Timesteps: 5713, Time taken: 1480.76 s
Episode: 510, Reward: -194.52, Timesteps: 3279, Time taken: 1483.85 s
Episode: 511, Reward: -348.66, Timesteps: 4957, Time taken: 1487.7 s
Episode: 512, Reward: -67.59, Timesteps: 1916, Time taken: 1490.58 s
Episode: 513, Reward: -39.18, Timesteps: 1564, Time taken: 1493.09 s
Episode: 514, Reward: 83.54, Timesteps: 196, Time taken: 1495.12 s
Episode: 515, Reward: -79.2, Timesteps: 1917, Time taken: 1497.81 s
Episode: 516, Reward: -556.9, Timesteps: 6116, Time taken: 1502.47 s
Episode: 517, Reward: -203.79, Timesteps: 3474, Time taken: 1505.66 s
Episode: 518, Reward: -610.91, Timesteps: 6833, Time taken: 1510.05 s
Episode: 519, Reward: -273.52, Timesteps: 4191, Time taken: 1513.49 s
Episode: 520, Reward: -598.91, Timesteps: 6511, Time taken: 1518.0 s
Episode: 521, Reward: 57.24, Timesteps: 442, Time taken: 1520.13 s
Episode: 522, Reward: 86.85, Timesteps: 152, Time taken: 1522.22 s
Episode: 523, Reward: 74.14, Timesteps: 286, Time taken: 1524.37 s
Episode: 524, Reward: 29.09, Timesteps: 816, Time taken: 1526.63 s
Episode: 525, Reward: 81.75, Timesteps: 215, Time taken: 1528.73 s
Episode: 526, Reward: 51.63, Timesteps: 559, Time taken: 1530.88 s
Episode: 527, Reward: 8.5, Timesteps: 994, Time taken: 1533.13 s
Episode: 528, Reward: 50.51, Timesteps: 520, Time taken: 1535.4 s
Episode: 529, Reward: 71.8, Timesteps: 321, Time taken: 1537.52 s
Episode: 530, Reward: 36.16, Timesteps: 734, Time taken: 1540.01 s
Episode: 531, Reward: -58.05, Timesteps: 1671, Time taken: 1542.74 s
Episode: 532, Reward: -27.26, Timesteps: 1465, Time taken: 1545.43 s
Episode: 533, Reward: 50.34, Timesteps: 539, Time taken: 1547.59 s
Episode: 534, Reward: 42.59, Timesteps: 609, Time taken: 1549.92 s
Episode: 535, Reward: 26.63, Timesteps: 848, Time taken: 1552.38 s
Episode: 536, Reward: 81.55, Timesteps: 232, Time taken: 1554.54 s
Episode: 537, Reward: 82.96, Timesteps: 201, Time taken: 1556.79 s
Episode: 538, Reward: 71.31, Timesteps: 339, Time taken: 1559.16 s
Episode: 539, Reward: 34.8, Timesteps: 710, Time taken: 1561.44 s
Episode: 540, Reward: -24.2, Timesteps: 1366, Time taken: 1564.13 s
Episode: 541, Reward: 62.7, Timesteps: 433, Time taken: 1566.61 s
Episode: 542, Reward: 44.56, Timesteps: 661, Time taken: 1569.14 s
Episode: 543, Reward: 84.24, Timesteps: 177, Time taken: 1571.41 s
Episode: 544, Reward: 22.21, Timesteps: 849, Time taken: 1573.63 s
Episode: 545, Reward: 39.79, Timesteps: 707, Time taken: 1575.91 s
Episode: 546, Reward: -64.5, Timesteps: 1801, Time taken: 1578.49 s
Episode: 547, Reward: 37.05, Timesteps: 671, Time taken: 1581.15 s
Episode: 548, Reward: -37.04, Timesteps: 1562, Time taken: 1583.85 s
Episode: 549, Reward: 48.77, Timesteps: 560, Time taken: 1585.9 s
Episode: 550, Reward: 43.93, Timesteps: 598, Time taken: 1588.1 s
Episode: 551, Reward: -6.72, Timesteps: 1158, Time taken: 1590.42 s
Episode: 552, Reward: -161.47, Timesteps: 2844, Time taken: 1593.43 s
Episode: 553, Reward: -9.02, Timesteps: 1134, Time taken: 1595.83 s
Episode: 554, Reward: -60.65, Timesteps: 1883, Time taken: 1598.59 s
Episode: 555, Reward: -89.22, Timesteps: 2168, Time taken: 1601.4 s
Episode: 556, Reward: 35.26, Timesteps: 759, Time taken: 1603.67 s
Episode: 557, Reward: 78.59, Timesteps: 261, Time taken: 1605.76 s
Episode: 558, Reward: -360.38, Timesteps: 5071, Time taken: 1609.69 s
Episode: 559, Reward: 15.79, Timesteps: 943, Time taken: 1612.24 s
Episode: 560, Reward: -67.47, Timesteps: 1884, Time taken: 1614.94 s
Episode: 561, Reward: 39.04, Timesteps: 713, Time taken: 1617.23 s
Episode: 562, Reward: -359.53, Timesteps: 5006, Time taken: 1621.19 s
Episode: 563, Reward: -75.63, Timesteps: 1910, Time taken: 1623.87 s
Episode: 564, Reward: -56.41, Timesteps: 1665, Time taken: 1626.54 s
Episode: 565, Reward: -17.06, Timesteps: 1296, Time taken: 1629.37 s
Episode: 566, Reward: -0.1, Timesteps: 1094, Time taken: 1631.79 s
Episode: 567, Reward: 30.06, Timesteps: 791, Time taken: 1634.09 s
Episode: 568, Reward: -19.03, Timesteps: 1341, Time taken: 1636.83 s
Episode: 569, Reward: 27.78, Timesteps: 849, Time taken: 1639.25 s
Episode: 570, Reward: 6.95, Timesteps: 1073, Time taken: 1641.75 s
Episode: 571, Reward: 47.1, Timesteps: 554, Time taken: 1643.94 s
Episode: 572, Reward: -105.89, Timesteps: 2249, Time taken: 1646.65 s
Episode: 573, Reward: -611.17, Timesteps: 6645, Time taken: 1651.11 s
Episode: 574, Reward: -586.26, Timesteps: 6491, Time taken: 1655.48 s
Episode: 575, Reward: -49.08, Timesteps: 1598, Time taken: 1658.08 s
Episode: 576, Reward: -222.19, Timesteps: 3485, Time taken: 1661.46 s
Episode: 577, Reward: 72.85, Timesteps: 325, Time taken: 1663.64 s
Episode: 578, Reward: 26.63, Timesteps: 859, Time taken: 1665.83 s
Episode: 579, Reward: -18.88, Timesteps: 1293, Time taken: 1668.33 s
Episode: 580, Reward: -82.65, Timesteps: 2112, Time taken: 1671.18 s
Episode: 581, Reward: -81.45, Timesteps: 2022, Time taken: 1673.87 s
Episode: 582, Reward: -61.08, Timesteps: 1744, Time taken: 1676.56 s
Episode: 583, Reward: -75.17, Timesteps: 2007, Time taken: 1679.24 s
Episode: 584, Reward: -217.05, Timesteps: 3495, Time taken: 1682.47 s
Episode: 585, Reward: -201.65, Timesteps: 3346, Time taken: 1685.55 s
Episode: 586, Reward: -39.92, Timesteps: 1529, Time taken: 1688.16 s
Episode: 587, Reward: -238.69, Timesteps: 3681, Time taken: 1691.39 s
Episode: 588, Reward: -262.74, Timesteps: 4163, Time taken: 1694.81 s
Episode: 589, Reward: -632.85, Timesteps: 6902, Time taken: 1699.12 s
Episode: 590, Reward: -41.11, Timesteps: 1517, Time taken: 1701.75 s
Episode: 591, Reward: -232.86, Timesteps: 3747, Time taken: 1705.14 s
Episode: 592, Reward: 62.78, Timesteps: 418, Time taken: 1707.53 s
Episode: 593, Reward: -34.59, Timesteps: 1555, Time taken: 1710.11 s
Episode: 594, Reward: -445.7, Timesteps: 5938, Time taken: 1714.34 s
Episode: 595, Reward: -27.69, Timesteps: 1317, Time taken: 1716.94 s
Episode: 596, Reward: -46.11, Timesteps: 1500, Time taken: 1719.35 s
Episode: 597, Reward: 58.87, Timesteps: 493, Time taken: 1721.71 s
Episode: 598, Reward: 26.48, Timesteps: 791, Time taken: 1724.09 s
Episode: 599, Reward: -227.57, Timesteps: 3619, Time taken: 1727.36 s
Episode: 600, Reward: -63.28, Timesteps: 1887, Time taken: 1730.12 s
Episode: 601, Reward: -455.31, Timesteps: 6034, Time taken: 1734.21 s
Episode: 602, Reward: -241.71, Timesteps: 3677, Time taken: 1737.7 s
Episode: 603, Reward: -177.44, Timesteps: 3237, Time taken: 1740.81 s
Episode: 604, Reward: -186.25, Timesteps: 3214, Time taken: 1744.28 s
Episode: 605, Reward: -153.52, Timesteps: 2895, Time taken: 1747.34 s
Episode: 606, Reward: -87.91, Timesteps: 1999, Time taken: 1749.97 s
Episode: 607, Reward: 17.72, Timesteps: 888, Time taken: 1752.31 s
Episode: 608, Reward: -223.29, Timesteps: 3537, Time taken: 1755.56 s
Episode: 609, Reward: -601.7, Timesteps: 6517, Time taken: 1759.69 s
Episode: 610, Reward: 69.42, Timesteps: 335, Time taken: 1762.01 s
Episode: 611, Reward: 53.44, Timesteps: 554, Time taken: 1764.23 s
Episode: 612, Reward: -198.04, Timesteps: 3240, Time taken: 1767.4 s
Episode: 613, Reward: -244.69, Timesteps: 3917, Time taken: 1770.76 s
Episode: 614, Reward: -12.92, Timesteps: 1323, Time taken: 1773.36 s
Episode: 615, Reward: -119.25, Timesteps: 2437, Time taken: 1776.29 s
Episode: 616, Reward: 0.86, Timesteps: 1121, Time taken: 1778.83 s
Episode: 617, Reward: 7.32, Timesteps: 1028, Time taken: 1781.38 s
Episode: 618, Reward: -362.66, Timesteps: 5217, Time taken: 1785.39 s
Episode: 619, Reward: -47.4, Timesteps: 1690, Time taken: 1787.99 s
Episode: 620, Reward: 16.21, Timesteps: 974, Time taken: 1790.37 s
Episode: 621, Reward: -18.51, Timesteps: 1254, Time taken: 1792.83 s
Episode: 622, Reward: -129.37, Timesteps: 2617, Time taken: 1796.08 s
Episode: 623, Reward: -53.86, Timesteps: 1677, Time taken: 1798.72 s
Episode: 624, Reward: -20.37, Timesteps: 1391, Time taken: 1801.38 s
Episode: 625, Reward: -583.48, Timesteps: 6599, Time taken: 1805.72 s
Episode: 626, Reward: 10.4, Timesteps: 1045, Time taken: 1808.09 s
Episode: 627, Reward: 78.95, Timesteps: 253, Time taken: 1810.05 s
Episode: 628, Reward: -294.21, Timesteps: 4335, Time taken: 1813.93 s
Episode: 629, Reward: -18.88, Timesteps: 1360, Time taken: 1816.57 s
Episode: 630, Reward: -47.0, Timesteps: 1608, Time taken: 1819.19 s
Episode: 631, Reward: -38.34, Timesteps: 1621, Time taken: 1821.91 s
Episode: 632, Reward: 50.24, Timesteps: 561, Time taken: 1824.37 s
Episode: 633, Reward: 51.95, Timesteps: 566, Time taken: 1826.78 s
Episode: 634, Reward: 35.42, Timesteps: 690, Time taken: 1829.25 s
Episode: 635, Reward: -116.6, Timesteps: 2330, Time taken: 1832.07 s
Episode: 636, Reward: -175.33, Timesteps: 2928, Time taken: 1835.19 s
Episode: 637, Reward: -95.93, Timesteps: 2054, Time taken: 1837.91 s
Episode: 638, Reward: -264.72, Timesteps: 3843, Time taken: 1841.2 s
Episode: 639, Reward: -565.12, Timesteps: 6199, Time taken: 1845.3 s
Episode: 640, Reward: -105.18, Timesteps: 2306, Time taken: 1848.55 s
Episode: 641, Reward: -52.23, Timesteps: 1682, Time taken: 1851.48 s
Episode: 642, Reward: 63.82, Timesteps: 418, Time taken: 1853.63 s
Episode: 643, Reward: 42.13, Timesteps: 610, Time taken: 1855.95 s
Episode: 644, Reward: -104.51, Timesteps: 2217, Time taken: 1858.87 s
Episode: 645, Reward: 18.43, Timesteps: 890, Time taken: 1861.24 s
Episode: 646, Reward: -49.22, Timesteps: 1729, Time taken: 1864.06 s
Episode: 647, Reward: -204.35, Timesteps: 3352, Time taken: 1867.66 s
Episode: 648, Reward: 5.5, Timesteps: 1104, Time taken: 1870.26 s
Episode: 649, Reward: -237.27, Timesteps: 3751, Time taken: 1873.6 s
Episode: 650, Reward: -231.3, Timesteps: 3671, Time taken: 1877.0 s
Episode: 651, Reward: -247.22, Timesteps: 3855, Time taken: 1880.56 s
Episode: 652, Reward: 61.13, Timesteps: 464, Time taken: 1882.84 s
Episode: 653, Reward: -45.51, Timesteps: 1657, Time taken: 1885.38 s
Episode: 654, Reward: 70.99, Timesteps: 330, Time taken: 1887.75 s
Episode: 655, Reward: -456.91, Timesteps: 6133, Time taken: 1891.78 s
Episode: 656, Reward: 8.05, Timesteps: 1020, Time taken: 1894.28 s
Episode: 657, Reward: 4.96, Timesteps: 1108, Time taken: 1896.61 s
Episode: 658, Reward: 20.25, Timesteps: 882, Time taken: 1898.91 s
Episode: 659, Reward: -209.53, Timesteps: 3347, Time taken: 1902.3 s
Episode: 660, Reward: -63.59, Timesteps: 1814, Time taken: 1905.09 s
Episode: 661, Reward: -161.95, Timesteps: 2748, Time taken: 1908.19 s
Episode: 662, Reward: -159.33, Timesteps: 2936, Time taken: 1911.23 s
Episode: 663, Reward: -5.02, Timesteps: 1143, Time taken: 1913.58 s
Episode: 664, Reward: 42.94, Timesteps: 665, Time taken: 1915.97 s
Episode: 665, Reward: 42.35, Timesteps: 607, Time taken: 1918.04 s
Episode: 666, Reward: -123.06, Timesteps: 2274, Time taken: 1920.84 s
Episode: 667, Reward: -5.2, Timesteps: 1219, Time taken: 1923.38 s
Episode: 668, Reward: -2.24, Timesteps: 1134, Time taken: 1925.92 s
Episode: 669, Reward: -86.67, Timesteps: 2037, Time taken: 1928.5 s
Episode: 670, Reward: -400.23, Timesteps: 5393, Time taken: 1932.43 s
Episode: 671, Reward: -21.05, Timesteps: 1295, Time taken: 1934.72 s
Episode: 672, Reward: -339.34, Timesteps: 4927, Time taken: 1938.47 s
Episode: 673, Reward: 24.97, Timesteps: 859, Time taken: 1940.81 s
Episode: 674, Reward: -54.88, Timesteps: 1768, Time taken: 1943.58 s
Episode: 675, Reward: -145.4, Timesteps: 2686, Time taken: 1946.46 s
Episode: 676, Reward: -268.82, Timesteps: 3904, Time taken: 1949.94 s
Episode: 677, Reward: -24.54, Timesteps: 1376, Time taken: 1952.43 s
Episode: 678, Reward: -137.19, Timesteps: 2626, Time taken: 1955.82 s
Episode: 679, Reward: 64.85, Timesteps: 422, Time taken: 1958.13 s
Episode: 680, Reward: -22.42, Timesteps: 1390, Time taken: 1960.58 s
Episode: 681, Reward: -71.87, Timesteps: 1814, Time taken: 1963.37 s
Episode: 682, Reward: -14.03, Timesteps: 1319, Time taken: 1965.83 s
Episode: 683, Reward: -210.17, Timesteps: 3477, Time taken: 1969.08 s
Episode: 684, Reward: -140.34, Timesteps: 2645, Time taken: 1972.23 s
Episode: 685, Reward: -346.84, Timesteps: 4948, Time taken: 1976.1 s
Episode: 686, Reward: 20.28, Timesteps: 916, Time taken: 1978.66 s
Episode: 687, Reward: -25.99, Timesteps: 1372, Time taken: 1981.43 s
Episode: 688, Reward: -74.49, Timesteps: 1953, Time taken: 1984.23 s
Episode: 689, Reward: -10.1, Timesteps: 1226, Time taken: 1987.08 s
Episode: 690, Reward: -160.47, Timesteps: 2921, Time taken: 1990.34 s
Episode: 691, Reward: -10.96, Timesteps: 1248, Time taken: 1992.85 s
Episode: 692, Reward: 71.24, Timesteps: 342, Time taken: 1994.99 s
Episode: 693, Reward: -109.52, Timesteps: 2308, Time taken: 1997.87 s
Episode: 694, Reward: -24.5, Timesteps: 1355, Time taken: 2000.24 s
Episode: 695, Reward: 87.62, Timesteps: 141, Time taken: 2002.76 s
Episode: 696, Reward: -75.86, Timesteps: 1996, Time taken: 2005.46 s
Episode: 697, Reward: -116.56, Timesteps: 2399, Time taken: 2008.53 s
Episode: 698, Reward: -324.75, Timesteps: 4715, Time taken: 2012.19 s
Episode: 699, Reward: -166.62, Timesteps: 2930, Time taken: 2015.37 s
Episode: 700, Reward: -61.04, Timesteps: 1760, Time taken: 2018.16 s
Episode: 701, Reward: -83.31, Timesteps: 2116, Time taken: 2020.88 s
Episode: 702, Reward: -209.67, Timesteps: 3319, Time taken: 2024.07 s
Episode: 703, Reward: 33.58, Timesteps: 745, Time taken: 2026.56 s
Episode: 704, Reward: -13.16, Timesteps: 1284, Time taken: 2029.11 s
Episode: 705, Reward: 18.25, Timesteps: 905, Time taken: 2031.7 s
Episode: 706, Reward: -12.65, Timesteps: 1294, Time taken: 2034.25 s
Episode: 707, Reward: -231.81, Timesteps: 3696, Time taken: 2037.61 s
Episode: 708, Reward: -27.13, Timesteps: 1301, Time taken: 2040.03 s
Episode: 709, Reward: -110.18, Timesteps: 2289, Time taken: 2043.0 s
Episode: 710, Reward: -68.59, Timesteps: 1893, Time taken: 2045.89 s
Episode: 711, Reward: 18.82, Timesteps: 846, Time taken: 2048.35 s
Episode: 712, Reward: -211.86, Timesteps: 3384, Time taken: 2051.75 s
Episode: 713, Reward: 34.79, Timesteps: 742, Time taken: 2054.05 s
Episode: 714, Reward: -277.42, Timesteps: 4216, Time taken: 2057.51 s
Episode: 715, Reward: 47.89, Timesteps: 574, Time taken: 2059.58 s
Episode: 716, Reward: -52.28, Timesteps: 1699, Time taken: 2062.09 s
Episode: 717, Reward: 28.49, Timesteps: 839, Time taken: 2064.24 s
Episode: 718, Reward: -91.84, Timesteps: 2184, Time taken: 2067.1 s
Episode: 719, Reward: -5.59, Timesteps: 1195, Time taken: 2069.57 s
Episode: 720, Reward: 29.21, Timesteps: 820, Time taken: 2071.96 s
Episode: 721, Reward: 75.8, Timesteps: 288, Time taken: 2074.17 s
Episode: 722, Reward: -38.7, Timesteps: 1492, Time taken: 2076.9 s
Episode: 723, Reward: -49.09, Timesteps: 1729, Time taken: 2079.65 s
Episode: 724, Reward: -388.37, Timesteps: 5496, Time taken: 2083.61 s
Episode: 725, Reward: -124.69, Timesteps: 2497, Time taken: 2086.44 s
Episode: 726, Reward: 6.51, Timesteps: 1042, Time taken: 2088.74 s
Episode: 727, Reward: 66.24, Timesteps: 400, Time taken: 2090.82 s
Episode: 728, Reward: -185.33, Timesteps: 3154, Time taken: 2093.91 s
Episode: 729, Reward: 15.44, Timesteps: 929, Time taken: 2096.24 s
