Episode, Reward, Timesteps, Time taken (s)
Episode: 47, Reward: -1.71, Timesteps: 20, Time taken: 32.59 s
Episode: 48, Reward: -1.37, Timesteps: 20, Time taken: 33.36 s
Episode: 49, Reward: -1.8, Timesteps: 20, Time taken: 34.1 s
Episode: 50, Reward: -1.64, Timesteps: 20, Time taken: 34.87 s
Episode: 51, Reward: -1.31, Timesteps: 20, Time taken: 35.47 s
Episode: 52, Reward: -1.61, Timesteps: 20, Time taken: 36.13 s
Episode: 53, Reward: -1.57, Timesteps: 20, Time taken: 36.85 s
Episode: 54, Reward: -1.66, Timesteps: 20, Time taken: 37.55 s
Episode: 55, Reward: -1.72, Timesteps: 20, Time taken: 38.25 s
Episode: 56, Reward: -1.63, Timesteps: 20, Time taken: 38.94 s
Episode: 57, Reward: -1.52, Timesteps: 20, Time taken: 39.65 s
Episode: 58, Reward: -1.57, Timesteps: 20, Time taken: 40.36 s
Episode: 59, Reward: -1.56, Timesteps: 20, Time taken: 41.06 s
Episode: 60, Reward: -1.42, Timesteps: 20, Time taken: 41.75 s
Episode: 61, Reward: -1.57, Timesteps: 20, Time taken: 42.38 s
Episode: 62, Reward: -1.71, Timesteps: 20, Time taken: 43.18 s
Episode: 63, Reward: -1.72, Timesteps: 20, Time taken: 43.83 s
Episode: 64, Reward: -1.69, Timesteps: 20, Time taken: 44.45 s
Episode: 65, Reward: -1.6, Timesteps: 20, Time taken: 45.18 s
Episode: 66, Reward: -1.56, Timesteps: 20, Time taken: 45.8 s
Episode: 67, Reward: -1.89, Timesteps: 20, Time taken: 46.44 s
Episode: 68, Reward: -1.8, Timesteps: 20, Time taken: 47.13 s
Episode: 69, Reward: -1.71, Timesteps: 20, Time taken: 47.81 s
Episode: 70, Reward: -1.77, Timesteps: 20, Time taken: 48.56 s
Episode: 71, Reward: -1.64, Timesteps: 20, Time taken: 49.24 s
Episode: 72, Reward: -1.72, Timesteps: 20, Time taken: 50.01 s
Episode: 73, Reward: -1.73, Timesteps: 20, Time taken: 50.63 s
Episode: 74, Reward: -1.54, Timesteps: 20, Time taken: 51.21 s
Episode: 75, Reward: -1.59, Timesteps: 20, Time taken: 51.91 s
Episode: 76, Reward: -1.5, Timesteps: 20, Time taken: 52.62 s
Episode: 77, Reward: -1.5, Timesteps: 20, Time taken: 53.32 s
Episode: 78, Reward: -1.78, Timesteps: 20, Time taken: 54.17 s
Episode: 79, Reward: -1.54, Timesteps: 20, Time taken: 54.88 s
Episode: 80, Reward: -1.85, Timesteps: 20, Time taken: 55.51 s
Episode: 81, Reward: -1.66, Timesteps: 20, Time taken: 56.25 s
Episode: 82, Reward: -1.68, Timesteps: 20, Time taken: 56.97 s
Episode: 83, Reward: -1.53, Timesteps: 20, Time taken: 57.7 s
Episode: 84, Reward: -1.34, Timesteps: 20, Time taken: 58.44 s
Episode: 85, Reward: -1.55, Timesteps: 20, Time taken: 59.06 s
Episode: 86, Reward: -1.73, Timesteps: 20, Time taken: 59.74 s
Episode: 87, Reward: -1.55, Timesteps: 20, Time taken: 60.41 s
Episode: 88, Reward: -1.42, Timesteps: 20, Time taken: 61.1 s
Episode: 89, Reward: -1.76, Timesteps: 20, Time taken: 61.82 s
Episode: 90, Reward: -1.76, Timesteps: 20, Time taken: 62.54 s
Episode: 91, Reward: -1.72, Timesteps: 20, Time taken: 63.29 s
Episode: 92, Reward: -1.59, Timesteps: 20, Time taken: 63.92 s
Episode: 93, Reward: -1.7, Timesteps: 20, Time taken: 64.61 s
Episode: 94, Reward: -1.58, Timesteps: 20, Time taken: 65.41 s
Episode: 95, Reward: -1.52, Timesteps: 20, Time taken: 66.01 s
Episode: 96, Reward: -1.59, Timesteps: 20, Time taken: 66.71 s
Episode: 97, Reward: -1.67, Timesteps: 20, Time taken: 67.48 s
Episode: 98, Reward: -1.69, Timesteps: 20, Time taken: 68.19 s
Episode: 99, Reward: -1.57, Timesteps: 20, Time taken: 68.95 s
Episode: 100, Reward: -1.81, Timesteps: 20, Time taken: 69.66 s
Episode: 101, Reward: -1.69, Timesteps: 20, Time taken: 70.46 s
Episode: 102, Reward: -1.48, Timesteps: 20, Time taken: 71.22 s
Episode: 103, Reward: -1.8, Timesteps: 20, Time taken: 71.96 s
Episode: 104, Reward: -1.56, Timesteps: 20, Time taken: 72.65 s
Episode: 105, Reward: -1.57, Timesteps: 20, Time taken: 73.25 s
Episode: 106, Reward: -1.23, Timesteps: 20, Time taken: 73.96 s
Episode: 107, Reward: -1.68, Timesteps: 20, Time taken: 74.69 s
Episode: 108, Reward: -1.67, Timesteps: 20, Time taken: 75.43 s
Episode: 109, Reward: -1.67, Timesteps: 20, Time taken: 76.14 s
Episode: 110, Reward: -1.65, Timesteps: 20, Time taken: 76.99 s
Episode: 111, Reward: -1.72, Timesteps: 20, Time taken: 77.87 s
Episode: 112, Reward: -1.68, Timesteps: 20, Time taken: 78.52 s
Episode: 113, Reward: -1.65, Timesteps: 20, Time taken: 79.24 s
Episode: 114, Reward: -1.61, Timesteps: 20, Time taken: 80.09 s
Episode: 115, Reward: -1.59, Timesteps: 20, Time taken: 80.87 s
Episode: 116, Reward: -1.76, Timesteps: 20, Time taken: 81.65 s
Episode: 117, Reward: -1.69, Timesteps: 20, Time taken: 82.59 s
Episode: 118, Reward: -1.52, Timesteps: 20, Time taken: 83.41 s
Episode: 119, Reward: -1.43, Timesteps: 20, Time taken: 84.15 s
Episode: 120, Reward: -1.55, Timesteps: 20, Time taken: 84.83 s
Episode: 121, Reward: -1.46, Timesteps: 20, Time taken: 85.53 s
Episode: 122, Reward: -1.48, Timesteps: 20, Time taken: 86.38 s
Episode: 123, Reward: -1.59, Timesteps: 20, Time taken: 87.09 s
Episode: 124, Reward: -1.65, Timesteps: 20, Time taken: 87.79 s
Episode: 125, Reward: -1.59, Timesteps: 20, Time taken: 88.51 s
Episode: 126, Reward: -1.66, Timesteps: 20, Time taken: 89.27 s
Episode: 127, Reward: -1.54, Timesteps: 20, Time taken: 89.91 s
Episode: 128, Reward: -1.35, Timesteps: 20, Time taken: 90.59 s
Episode: 129, Reward: -1.48, Timesteps: 20, Time taken: 91.37 s
Episode: 130, Reward: -1.79, Timesteps: 20, Time taken: 92.12 s
Episode: 131, Reward: -1.75, Timesteps: 20, Time taken: 92.75 s
Episode: 132, Reward: -1.36, Timesteps: 20, Time taken: 93.48 s
Episode: 133, Reward: -1.49, Timesteps: 20, Time taken: 94.17 s
Episode: 134, Reward: -1.57, Timesteps: 20, Time taken: 94.84 s
Episode: 135, Reward: -1.5, Timesteps: 20, Time taken: 95.66 s
Episode: 136, Reward: -1.65, Timesteps: 20, Time taken: 96.35 s
Episode: 137, Reward: -1.44, Timesteps: 20, Time taken: 97.08 s
Episode: 138, Reward: -1.45, Timesteps: 20, Time taken: 97.88 s
Episode: 139, Reward: -1.59, Timesteps: 20, Time taken: 98.49 s
Episode: 140, Reward: -1.48, Timesteps: 20, Time taken: 99.28 s
Episode: 141, Reward: -1.66, Timesteps: 20, Time taken: 100.1 s
Episode: 142, Reward: -1.76, Timesteps: 20, Time taken: 100.74 s
Episode: 143, Reward: -1.63, Timesteps: 20, Time taken: 101.39 s
Episode: 144, Reward: -1.74, Timesteps: 20, Time taken: 102.15 s
Episode: 145, Reward: -1.63, Timesteps: 20, Time taken: 102.91 s
Episode: 146, Reward: -1.68, Timesteps: 20, Time taken: 103.61 s
Episode: 147, Reward: -1.76, Timesteps: 20, Time taken: 104.3 s
Episode: 148, Reward: -1.62, Timesteps: 20, Time taken: 105.02 s
Episode: 149, Reward: -1.61, Timesteps: 20, Time taken: 105.69 s
Episode: 150, Reward: -1.88, Timesteps: 20, Time taken: 106.31 s
Episode: 151, Reward: -1.59, Timesteps: 20, Time taken: 107.07 s
Episode: 152, Reward: -1.5, Timesteps: 20, Time taken: 107.71 s
Episode: 153, Reward: -1.41, Timesteps: 20, Time taken: 108.35 s
Episode: 154, Reward: -1.82, Timesteps: 20, Time taken: 109.07 s
Episode: 155, Reward: -1.49, Timesteps: 20, Time taken: 109.7 s
Episode: 156, Reward: -1.54, Timesteps: 20, Time taken: 110.36 s
Episode: 157, Reward: -1.75, Timesteps: 20, Time taken: 111.19 s
Episode: 158, Reward: -1.82, Timesteps: 20, Time taken: 111.84 s
Episode: 159, Reward: -1.55, Timesteps: 20, Time taken: 112.58 s
Episode: 160, Reward: -1.66, Timesteps: 20, Time taken: 113.24 s
Episode: 161, Reward: -1.27, Timesteps: 20, Time taken: 113.82 s
Episode: 162, Reward: -1.54, Timesteps: 20, Time taken: 114.53 s
Episode: 163, Reward: -1.55, Timesteps: 20, Time taken: 115.44 s
Episode: 164, Reward: -1.63, Timesteps: 20, Time taken: 116.21 s
Episode: 165, Reward: -1.75, Timesteps: 20, Time taken: 116.98 s
Episode: 166, Reward: -1.67, Timesteps: 20, Time taken: 117.61 s
Episode: 167, Reward: -1.78, Timesteps: 20, Time taken: 118.24 s
Episode: 168, Reward: -1.78, Timesteps: 20, Time taken: 118.97 s
Episode: 169, Reward: -1.76, Timesteps: 20, Time taken: 119.74 s
Episode: 170, Reward: -1.77, Timesteps: 20, Time taken: 120.44 s
Episode: 171, Reward: -1.63, Timesteps: 20, Time taken: 121.03 s
Episode: 172, Reward: -1.5, Timesteps: 20, Time taken: 121.78 s
Episode: 173, Reward: -1.67, Timesteps: 20, Time taken: 122.56 s
Episode: 174, Reward: -1.54, Timesteps: 20, Time taken: 123.33 s
Episode: 175, Reward: -1.57, Timesteps: 20, Time taken: 124.06 s
Episode: 176, Reward: -1.64, Timesteps: 20, Time taken: 124.78 s
Episode: 177, Reward: -1.66, Timesteps: 20, Time taken: 125.5 s
Episode: 178, Reward: -1.66, Timesteps: 20, Time taken: 126.11 s
Episode: 179, Reward: -1.47, Timesteps: 20, Time taken: 126.94 s
Episode: 180, Reward: -1.49, Timesteps: 20, Time taken: 127.71 s
Episode: 181, Reward: -1.63, Timesteps: 20, Time taken: 128.42 s
Episode: 182, Reward: -1.28, Timesteps: 20, Time taken: 129.07 s
Episode: 183, Reward: -1.63, Timesteps: 20, Time taken: 129.78 s
Episode: 184, Reward: -1.69, Timesteps: 20, Time taken: 130.54 s
Episode: 185, Reward: -1.8, Timesteps: 20, Time taken: 131.22 s
Episode: 186, Reward: -1.67, Timesteps: 20, Time taken: 131.99 s
Episode: 187, Reward: -1.38, Timesteps: 20, Time taken: 132.68 s
Episode: 188, Reward: -1.7, Timesteps: 20, Time taken: 133.35 s
Episode: 189, Reward: -1.52, Timesteps: 20, Time taken: 134.01 s
Episode: 190, Reward: -1.47, Timesteps: 20, Time taken: 134.74 s
Episode: 191, Reward: -1.44, Timesteps: 20, Time taken: 135.43 s
Episode: 192, Reward: -1.62, Timesteps: 20, Time taken: 136.16 s
Episode: 193, Reward: -1.81, Timesteps: 20, Time taken: 136.9 s
Episode: 194, Reward: -1.78, Timesteps: 20, Time taken: 137.64 s
Episode: 195, Reward: -1.41, Timesteps: 20, Time taken: 138.31 s
Episode: 196, Reward: -1.67, Timesteps: 20, Time taken: 139.02 s
Episode: 197, Reward: -1.65, Timesteps: 20, Time taken: 139.9 s
Episode: 198, Reward: -1.64, Timesteps: 20, Time taken: 140.89 s
Episode: 199, Reward: -1.69, Timesteps: 20, Time taken: 141.7 s
Episode: 200, Reward: -1.58, Timesteps: 20, Time taken: 142.33 s
Episode: 201, Reward: -1.78, Timesteps: 20, Time taken: 143.25 s
Episode: 202, Reward: -1.67, Timesteps: 20, Time taken: 143.97 s
Episode: 203, Reward: -1.46, Timesteps: 20, Time taken: 144.72 s
Episode: 204, Reward: -1.7, Timesteps: 20, Time taken: 145.38 s
Episode: 205, Reward: -1.66, Timesteps: 20, Time taken: 145.97 s
Episode: 206, Reward: -1.67, Timesteps: 20, Time taken: 146.67 s
Episode: 207, Reward: -1.51, Timesteps: 20, Time taken: 147.32 s
Episode: 208, Reward: -1.62, Timesteps: 20, Time taken: 147.99 s
Episode: 209, Reward: -1.73, Timesteps: 20, Time taken: 148.62 s
Episode: 210, Reward: -1.72, Timesteps: 20, Time taken: 149.44 s
Episode: 211, Reward: -1.62, Timesteps: 20, Time taken: 150.08 s
Episode: 212, Reward: -1.76, Timesteps: 20, Time taken: 150.91 s
Episode: 213, Reward: -1.74, Timesteps: 20, Time taken: 151.6 s
Episode: 214, Reward: -1.73, Timesteps: 20, Time taken: 152.23 s
Episode: 215, Reward: -1.6, Timesteps: 20, Time taken: 152.96 s
Episode: 216, Reward: -1.63, Timesteps: 20, Time taken: 153.7 s
Episode: 217, Reward: -1.42, Timesteps: 20, Time taken: 154.39 s
Episode: 218, Reward: -1.77, Timesteps: 20, Time taken: 155.19 s
Episode: 219, Reward: -1.36, Timesteps: 20, Time taken: 155.86 s
Episode: 220, Reward: -1.72, Timesteps: 20, Time taken: 156.62 s
Episode: 221, Reward: -1.69, Timesteps: 20, Time taken: 157.26 s
Episode: 222, Reward: -1.69, Timesteps: 20, Time taken: 157.99 s
Episode: 223, Reward: -1.72, Timesteps: 20, Time taken: 158.73 s
Episode: 224, Reward: -1.66, Timesteps: 20, Time taken: 159.56 s
Episode: 225, Reward: -1.56, Timesteps: 20, Time taken: 160.4 s
Episode: 226, Reward: -1.55, Timesteps: 20, Time taken: 161.09 s
Episode: 227, Reward: -1.53, Timesteps: 20, Time taken: 161.8 s
Episode: 228, Reward: -1.47, Timesteps: 20, Time taken: 162.48 s
Episode: 229, Reward: -1.73, Timesteps: 20, Time taken: 163.09 s
Episode: 230, Reward: -1.65, Timesteps: 20, Time taken: 163.78 s
Episode: 231, Reward: -1.52, Timesteps: 20, Time taken: 164.53 s
Episode: 232, Reward: -1.41, Timesteps: 20, Time taken: 165.19 s
Episode: 233, Reward: -1.67, Timesteps: 20, Time taken: 166.05 s
Episode: 234, Reward: -1.65, Timesteps: 20, Time taken: 166.77 s
Episode: 235, Reward: -1.52, Timesteps: 20, Time taken: 167.46 s
Episode: 236, Reward: -1.7, Timesteps: 20, Time taken: 168.08 s
Episode: 237, Reward: -1.44, Timesteps: 20, Time taken: 168.68 s
Episode: 238, Reward: -1.57, Timesteps: 20, Time taken: 169.35 s
Episode: 239, Reward: -1.79, Timesteps: 20, Time taken: 170.08 s
Episode: 240, Reward: -1.59, Timesteps: 20, Time taken: 170.84 s
Episode: 241, Reward: -1.47, Timesteps: 20, Time taken: 171.55 s
Episode: 242, Reward: -1.62, Timesteps: 20, Time taken: 172.38 s
Episode: 243, Reward: -1.26, Timesteps: 20, Time taken: 173.07 s
Episode: 244, Reward: -1.68, Timesteps: 20, Time taken: 173.67 s
Episode: 245, Reward: -1.67, Timesteps: 20, Time taken: 174.53 s
Episode: 246, Reward: -1.52, Timesteps: 20, Time taken: 175.19 s
Episode: 247, Reward: -1.71, Timesteps: 20, Time taken: 175.88 s
Episode: 248, Reward: -1.67, Timesteps: 20, Time taken: 176.53 s
Episode: 249, Reward: -1.76, Timesteps: 20, Time taken: 177.16 s
Episode: 250, Reward: -1.45, Timesteps: 20, Time taken: 177.99 s
Episode: 251, Reward: -1.72, Timesteps: 20, Time taken: 178.73 s
Episode: 252, Reward: -1.75, Timesteps: 20, Time taken: 179.42 s
Episode: 253, Reward: -1.62, Timesteps: 20, Time taken: 180.07 s
Episode: 254, Reward: -1.73, Timesteps: 20, Time taken: 180.72 s
Episode: 255, Reward: -1.78, Timesteps: 20, Time taken: 181.32 s
Episode: 256, Reward: -1.58, Timesteps: 20, Time taken: 181.96 s
Episode: 257, Reward: -1.62, Timesteps: 20, Time taken: 182.74 s
Episode: 258, Reward: -1.62, Timesteps: 20, Time taken: 183.44 s
Episode: 259, Reward: -1.67, Timesteps: 20, Time taken: 184.1 s
Episode: 260, Reward: -1.64, Timesteps: 20, Time taken: 184.75 s
Episode: 261, Reward: -1.34, Timesteps: 20, Time taken: 185.45 s
Episode: 262, Reward: -1.41, Timesteps: 20, Time taken: 186.24 s
Episode: 263, Reward: -1.45, Timesteps: 20, Time taken: 186.93 s
Episode: 264, Reward: -1.57, Timesteps: 20, Time taken: 187.72 s
Episode: 265, Reward: -1.76, Timesteps: 20, Time taken: 188.32 s
Episode: 266, Reward: -1.58, Timesteps: 20, Time taken: 188.94 s
Episode: 267, Reward: -1.35, Timesteps: 20, Time taken: 189.72 s
Episode: 268, Reward: -1.56, Timesteps: 20, Time taken: 190.36 s
Episode: 269, Reward: -1.56, Timesteps: 20, Time taken: 190.99 s
Episode: 270, Reward: -1.6, Timesteps: 20, Time taken: 191.61 s
Episode: 271, Reward: -1.5, Timesteps: 20, Time taken: 192.32 s
Episode: 272, Reward: -1.59, Timesteps: 20, Time taken: 192.95 s
Episode: 273, Reward: -1.79, Timesteps: 20, Time taken: 193.57 s
Episode: 274, Reward: -1.5, Timesteps: 20, Time taken: 194.23 s
Episode: 275, Reward: -1.73, Timesteps: 20, Time taken: 195.04 s
Episode: 276, Reward: -1.64, Timesteps: 20, Time taken: 195.67 s
Episode: 277, Reward: -1.75, Timesteps: 20, Time taken: 196.27 s
Episode: 278, Reward: -1.49, Timesteps: 20, Time taken: 196.9 s
Episode: 279, Reward: -1.56, Timesteps: 20, Time taken: 197.52 s
Episode: 280, Reward: -1.49, Timesteps: 20, Time taken: 198.14 s
Episode: 281, Reward: -1.57, Timesteps: 20, Time taken: 198.92 s
Episode: 282, Reward: -1.55, Timesteps: 20, Time taken: 199.63 s
Episode: 283, Reward: -1.77, Timesteps: 20, Time taken: 200.43 s
Episode: 284, Reward: -1.67, Timesteps: 20, Time taken: 201.09 s
Episode: 285, Reward: -1.51, Timesteps: 20, Time taken: 201.72 s
Episode: 286, Reward: -1.73, Timesteps: 20, Time taken: 202.37 s
Episode: 287, Reward: -1.79, Timesteps: 20, Time taken: 203.05 s
Episode: 288, Reward: -1.49, Timesteps: 20, Time taken: 203.79 s
Episode: 289, Reward: -1.72, Timesteps: 20, Time taken: 204.49 s
Episode: 290, Reward: -1.48, Timesteps: 20, Time taken: 205.1 s
Episode: 291, Reward: -1.72, Timesteps: 20, Time taken: 205.69 s
Episode: 292, Reward: -1.66, Timesteps: 20, Time taken: 206.45 s
Episode: 293, Reward: -1.26, Timesteps: 20, Time taken: 207.17 s
Episode: 294, Reward: -1.41, Timesteps: 20, Time taken: 207.84 s
Episode: 295, Reward: -1.55, Timesteps: 20, Time taken: 208.46 s
Episode: 296, Reward: -1.65, Timesteps: 20, Time taken: 209.16 s
Episode: 297, Reward: -1.7, Timesteps: 20, Time taken: 209.85 s
Episode: 298, Reward: -1.67, Timesteps: 20, Time taken: 210.68 s
Episode: 299, Reward: -1.75, Timesteps: 20, Time taken: 211.31 s
Episode: 300, Reward: -1.37, Timesteps: 20, Time taken: 212.03 s
Episode: 301, Reward: -1.35, Timesteps: 20, Time taken: 212.73 s
Episode: 302, Reward: -1.69, Timesteps: 20, Time taken: 213.36 s
Episode: 303, Reward: -1.61, Timesteps: 20, Time taken: 214.09 s
Episode: 304, Reward: -1.67, Timesteps: 20, Time taken: 214.73 s
Episode: 305, Reward: -1.38, Timesteps: 20, Time taken: 215.55 s
Episode: 306, Reward: -1.79, Timesteps: 20, Time taken: 216.2 s
Episode: 307, Reward: -1.41, Timesteps: 20, Time taken: 217.07 s
Episode: 308, Reward: -1.66, Timesteps: 20, Time taken: 218.04 s
Episode: 309, Reward: -1.64, Timesteps: 20, Time taken: 218.76 s
Episode: 310, Reward: -1.61, Timesteps: 20, Time taken: 219.34 s
Episode: 311, Reward: -1.51, Timesteps: 20, Time taken: 220.1 s
Episode: 312, Reward: -1.68, Timesteps: 20, Time taken: 220.75 s
Episode: 313, Reward: -1.56, Timesteps: 20, Time taken: 221.45 s
Episode: 314, Reward: -1.45, Timesteps: 20, Time taken: 222.12 s
Episode: 315, Reward: -1.61, Timesteps: 20, Time taken: 222.79 s
Episode: 316, Reward: -1.6, Timesteps: 20, Time taken: 223.38 s
Episode: 317, Reward: -1.51, Timesteps: 20, Time taken: 224.21 s
Episode: 318, Reward: -1.7, Timesteps: 20, Time taken: 225.04 s
Episode: 319, Reward: -1.58, Timesteps: 20, Time taken: 225.66 s
Episode: 320, Reward: -1.79, Timesteps: 20, Time taken: 226.28 s
Episode: 321, Reward: -1.59, Timesteps: 20, Time taken: 226.86 s
Episode: 322, Reward: -1.58, Timesteps: 20, Time taken: 227.47 s
Episode: 323, Reward: -1.64, Timesteps: 20, Time taken: 228.11 s
Episode: 324, Reward: -1.87, Timesteps: 20, Time taken: 228.88 s
Episode: 325, Reward: -1.55, Timesteps: 20, Time taken: 229.5 s
Episode: 326, Reward: -1.65, Timesteps: 20, Time taken: 230.2 s
Episode: 327, Reward: -1.74, Timesteps: 20, Time taken: 230.95 s
Episode: 328, Reward: -1.7, Timesteps: 20, Time taken: 231.65 s
Episode: 329, Reward: -1.51, Timesteps: 20, Time taken: 232.26 s
Episode: 330, Reward: -1.68, Timesteps: 20, Time taken: 232.98 s
Episode: 331, Reward: -1.37, Timesteps: 20, Time taken: 233.57 s
Episode: 332, Reward: -1.53, Timesteps: 20, Time taken: 234.28 s
Episode: 333, Reward: -1.68, Timesteps: 20, Time taken: 235.01 s
Episode: 334, Reward: -1.58, Timesteps: 20, Time taken: 235.78 s
Episode: 335, Reward: -1.58, Timesteps: 20, Time taken: 236.46 s
Episode: 336, Reward: -1.75, Timesteps: 20, Time taken: 237.1 s
Episode: 337, Reward: -1.63, Timesteps: 20, Time taken: 237.89 s
Episode: 338, Reward: -1.57, Timesteps: 20, Time taken: 238.72 s
Episode: 339, Reward: -1.42, Timesteps: 20, Time taken: 239.48 s
Episode: 340, Reward: -1.67, Timesteps: 20, Time taken: 240.37 s
Episode: 341, Reward: -1.58, Timesteps: 20, Time taken: 241.16 s
Episode: 342, Reward: -1.5, Timesteps: 20, Time taken: 241.83 s
Episode: 343, Reward: -1.73, Timesteps: 20, Time taken: 242.45 s
Episode: 344, Reward: -1.74, Timesteps: 20, Time taken: 243.18 s
Episode: 345, Reward: -1.66, Timesteps: 20, Time taken: 243.81 s
Episode: 346, Reward: -1.45, Timesteps: 20, Time taken: 244.44 s
Episode: 347, Reward: -1.44, Timesteps: 20, Time taken: 245.11 s
Episode: 348, Reward: -1.58, Timesteps: 20, Time taken: 245.87 s
Episode: 349, Reward: -1.66, Timesteps: 20, Time taken: 246.54 s
Episode: 350, Reward: -1.38, Timesteps: 20, Time taken: 247.22 s
Episode: 351, Reward: -1.75, Timesteps: 20, Time taken: 247.96 s
Episode: 352, Reward: -1.69, Timesteps: 20, Time taken: 248.75 s
Episode: 353, Reward: -1.63, Timesteps: 20, Time taken: 249.5 s
Episode: 354, Reward: -1.41, Timesteps: 20, Time taken: 250.23 s
Episode: 355, Reward: -1.62, Timesteps: 20, Time taken: 250.95 s
Episode: 356, Reward: -1.51, Timesteps: 20, Time taken: 251.67 s
Episode: 357, Reward: -1.57, Timesteps: 20, Time taken: 252.27 s
Episode: 358, Reward: -1.7, Timesteps: 20, Time taken: 253.03 s
Episode: 359, Reward: -1.65, Timesteps: 20, Time taken: 253.68 s
Episode: 360, Reward: -1.37, Timesteps: 20, Time taken: 254.36 s
Episode: 361, Reward: -1.81, Timesteps: 20, Time taken: 254.95 s
Episode: 362, Reward: -1.64, Timesteps: 20, Time taken: 255.68 s
Episode: 363, Reward: -1.42, Timesteps: 20, Time taken: 256.28 s
Episode: 364, Reward: -1.74, Timesteps: 20, Time taken: 257.03 s
Episode: 365, Reward: -1.46, Timesteps: 20, Time taken: 257.73 s
Episode: 366, Reward: -1.69, Timesteps: 20, Time taken: 258.4 s
Episode: 367, Reward: -1.52, Timesteps: 20, Time taken: 259.13 s
Episode: 368, Reward: -1.4, Timesteps: 20, Time taken: 259.85 s
Episode: 369, Reward: -1.77, Timesteps: 20, Time taken: 260.5 s
Episode: 370, Reward: -1.58, Timesteps: 20, Time taken: 261.21 s
Episode: 371, Reward: -1.67, Timesteps: 20, Time taken: 261.83 s
Episode: 372, Reward: -1.63, Timesteps: 20, Time taken: 262.57 s
Episode: 373, Reward: -1.61, Timesteps: 20, Time taken: 263.41 s
Episode: 374, Reward: -1.62, Timesteps: 20, Time taken: 264.11 s
Episode: 375, Reward: -1.39, Timesteps: 20, Time taken: 264.9 s
Episode: 376, Reward: -1.76, Timesteps: 20, Time taken: 265.54 s
Episode: 377, Reward: -1.68, Timesteps: 20, Time taken: 266.23 s
